Ngày,Thay đổi,KL giao dịch ròng,GT giao dịch ròng,KL mua,GT mua,KL bán,GT bán,Room còn lại,Đang sở hữu
2020-09-11,49.15(-0.10 %),0,0,0,0,0,0,29217,49%
2020-09-10,49.2(0.00 %),-1400,-0.07,0,0,1400,0.07,29217,49%
2020-09-09,49.2(-0.61 %),0,0,0,0,0,0,0,49%
2020-09-08,49.5(2.06 %),-1900,-0.09,0,0,1900,0.09,27817,49%
2020-09-07,48.5(-3.00 %),0,0,0,0,0,0,0,49%
2020-09-04,50(-0.79 %),10,0,10,0,0,0,25917,49%
2020-09-03,50.4(1.00 %),6890,0.35,32828,1.73,25938,1.38,0,49%
2020-09-01,49.9(0.81 %),0,0,44240,2.34,44240,2.34,0,49%
2020-08-31,49.5(-0.80 %),-10,-0,0,0,10,0,32817,49%
2020-08-28,49.9(0.10 %),-6890,-0.35,404660,21.57,411550,21.92,0,49%
2020-08-27,49.85(3.00 %),-14860,-0.74,0,0,14860,0.74,0,49%
2020-08-26,48.4(-0.92 %),0,0,134490,7.02,134490,7.02,0,49%
2020-08-25,48.85(0.83 %),400,0.02,600400,29.42,600000,29.4,0,49%
2020-08-24,48.45(2.22 %),0,0,0,0,0,0,0,49%
2020-08-21,47.4(0.74 %),0,0,0,0,0,0,11457,49%
2020-08-20,47.05(0.43 %),-400,-0.02,600000,29.22,600400,29.24,0,49%
2020-08-19,46.85(0.00 %),0,0,0,0,0,0,11057,49%
2020-08-18,46.85(-0.32 %),10,0,10,0,0,0,11057,49%
2020-08-17,47(-1.67 %),-1080,-0.05,0,0,1080,0.05,2,49%
2020-08-14,47.8(-0.31 %),0,0,0,0,0,0,9987,49%
2020-08-13,47.95(0.95 %),-10,-0,0,0,10,0,0,49%
2020-08-12,47.5(1.06 %),9980,0.47,9980,0.47,0,0,0,49%
2020-08-11,47(-0.42 %),1370,0.07,1370,0.07,0,0,19957,49%
2020-08-10,47.2(0.21 %),0,0,0,0,0,0,21327,49%
2020-08-07,47.1(0.64 %),-21320,-1,0,0,21320,1,21327,49%
2020-08-06,46.8(-0.43 %),2120,0.1,3490,0.16,1370,0.06,7,49%
2020-08-05,47(0.97 %),0,0,200270,9.97,200270,9.97,346,49%
2020-08-04,46.55(1.42 %),-340,-0.02,0,0,340,0.02,6,49%
2020-08-03,45.9(3.15 %),-3490,-0.16,0,0,3490,0.16,6,49%
2020-07-31,44.5(-1.44 %),0,0,0,0,0,0,6,49%
2020-07-30,45.15(1.35 %),0,0,81780,0,81780,0,27626,49%
2020-07-29,44.55(-2.52 %),0,0,0,0,0,0,27626,49%
2020-07-28,45.7(4.58 %),0,0,0,0,0,0,6,49%
2020-07-27,43.7(-4.79 %),20,0,20,0,0,0,27626,49%
2020-07-24,45.9(-3.87 %),300,0.01,300,0.01,0,0,6,49%
2020-07-23,47.75(0.74 %),10740,0.51,30740,1.46,20000,0.95,6,49%
2020-07-22,47.4(-0.84 %),4870,0.23,4890,0.23,20,0,38686,49%
2020-07-21,47.8(0.84 %),-300,-0.01,0,0,300,0.01,43556,48.99%
2020-07-20,47.4(-1.46 %),-10690,-0.51,40,0,10730,0.51,43256,48.99%
2020-07-17,48.1(-1.03 %),-2440,-0.12,2450,0.12,4890,0.24,32566,49%
2020-07-16,48.6(0.00 %),1580,0.08,1580,0.08,0,0,0,49%
2020-07-15,48.6(0.10 %),990,0.05,1030,0.05,40,0,0,49%
2020-07-14,48.55(-0.21 %),-2430,-0.12,800020,40.33,802450,40.45,0,49%
2020-07-13,48.65(1.78 %),-1120,-0.05,1316210,67.26,1317330,67.31,0,49%
2020-07-10,47.8(-1.14 %),-1030,-0.05,4307750,222.71,4308780,222.76,29146,49%
2020-07-09,48.35(1.36 %),-20,-0,800000,40.08,800020,40.08,0,49%
2020-07-08,47.7(0.53 %),-460,-0.02,0,0,460,0.02,0,49%
2020-07-07,47.45(1.39 %),0,0,40700,2.04,40700,2.04,0,49%
2020-07-06,46.8(1.19 %),110,-32.48,1093158,53.18,1093048,85.66,27636,49%
2020-07-03,46.25(0.22 %),17630,0.82,164595,7.61,146965,6.79,3,49%
2020-07-02,46.15(-0.11 %),-8980,-0.41,0,0,8980,0.41,45376,48.99%
2020-07-01,46.2(1.20 %),-110,-0.01,8115332,372.24,8115442,372.25,36396,49%
2020-06-30,45.65(-0.87 %),-23070,-1.06,0,0,23070,1.06,0,49%
2020-06-29,46.05(-1.71 %),0,0,0,0,0,0,0,49%
2020-06-26,46.85(0.11 %),-290,-0.01,0,0,290,0.01,35706,49%
2020-06-25,46.8(-0.85 %),0,0,0,0,0,0,35416,49%
2020-06-24,47.2(-0.74 %),0,0,0,0,0,0,1,49%
2020-06-23,47.55(1.17 %),0,0,0,0,0,0,35416,49%
2020-06-22,47(0.00 %),0,0,146965,6.9,146965,6.9,1,49%
2020-06-19,47(0.86 %),660,0.03,406074,19.15,405414,19.12,1,49%
2020-06-18,46.6(0.54 %),0,0,0,0,0,0,0,49%
2020-06-17,46.35(-0.54 %),0,0,400000,18.54,400000,18.54,0,49%
2020-06-16,46.6(1.30 %),-11790,-0.55,61600,3.03,73390,3.58,0,49%
2020-06-15,46(-2.13 %),0,0,20000,1,20000,1,24286,49%
2020-06-12,47(2.17 %),1000,0.05,31000,1.52,30000,1.48,7,49%
2020-06-11,46(-5.74 %),-1000,-0.05,350000,16.87,351000,16.92,7,49%
2020-06-10,48.8(-0.31 %),-2500,-0.12,27520,1.44,30020,1.56,0,49%
2020-06-09,48.95(-0.81 %),0,0,0,0,0,0,21786,49%
2020-06-08,49.35(1.33 %),500,0.02,22390,1.16,21890,1.14,21786,49%
2020-06-05,48.7(0.62 %),6060,0.29,460168,23.77,454108,23.48,0,49%
2020-06-04,48.4(-0.51 %),-4190,-0.2,70100,3.64,74290,3.84,22286,49%
2020-06-03,48.65(1.35 %),-500,-0.02,21890,1.12,22390,1.15,18096,49%
2020-06-02,48(-0.62 %),-12860,-0.62,46890,2.42,59750,3.04,0,49%
2020-06-01,48.3(0.73 %),-3210,-0.15,322340,16.54,325550,16.69,4736,49%
2020-05-29,47.95(-0.10 %),0,0,21890,1.12,21890,1.12,1526,49%
2020-05-28,48(0.00 %),0,0,0,0,0,0,1526,49%
2020-05-27,48(-1.64 %),0,0,21890,1.14,21890,1.14,4,49%
2020-05-26,48.8(0.72 %),0,0,21890,1.13,21890,1.13,4,49%
2020-05-25,48.45(0.00 %),-1520,-0.07,80000,4.14,81520,4.22,4,49%
2020-05-22,48.45(-1.72 %),0,0,0,0,0,0,2,49%
2020-05-21,49.3(0.82 %),0,0,0,0,0,0,6,53.87%
2020-05-20,48.9(-0.71 %),2970,0.15,2970,0.15,0,0,2,49%
2020-05-19,49.25(1.86 %),3630,0.18,3630,0.18,0,0,2,49%
2020-05-18,48.35(0.73 %),0,0,20000,1.03,20000,1.03,2,49%
2020-05-15,48(-1.44 %),-2950,-0.14,20,0,2970,0.14,6606,53.87%
2020-05-14,48.7(-1.32 %),-200,-0.01,1143795,58.7,1143995,58.71,3656,53.87%
2020-05-13,49.35(-9.28 %),1870,0.09,21870,1.08,20000,0.99,3456,53.87%
2020-05-12,54.4(0.74 %),0,0,20020,1.16,20020,1.16,2,49%
2020-05-11,54(0.56 %),-3430,-0.08,60000,1.08,63430,1.16,5326,53.87%
2020-05-08,53.7(0.37 %),8280,0.44,10150,0.54,1870,0.1,2,49%
2020-05-07,53.5(1.13 %),-20,-0,60000,3.4,60020,3.4,2,49%
2020-05-06,52.9(3.93 %),0,0,721850,39.27,721850,39.27,0,49%
2020-05-05,50.9(0.79 %),-10150,-0.52,0,0,10150,0.52,0,49%
2020-05-04,50.5(-0.59 %),0,0,95596,5.19,95596,5.19,6,53.87%
2020-04-29,50.8(0.20 %),0,0,0,0,0,0,6,53.87%
2020-04-28,50.7(0.00 %),0,0,225000,12.2,225000,12.2,6,53.87%
2020-04-27,50.7(-0.59 %),0,0,0,0,0,0,6,53.87%
2020-04-24,51(0.00 %),5000,0.25,25000,1.34,20000,1.09,6,49%
2020-04-23,51(-0.20 %),0,0,27000,1.47,27000,1.47,6,49%
2020-04-22,51.1(3.65 %),1661980,87.57,1761990,92.84,100010,5.27,6,49%
2020-04-21,49.3(-3.90 %),-5000,-0.25,122000,6.69,127000,6.93,18220,53.9%
2020-04-20,51.3(0.20 %),12740,0.66,12740,0.66,0,0,13220,53.9%
2020-04-17,51.2(1.79 %),26570,1.43,46570,2.51,20000,1.08,0,49%
2020-04-16,50.3(0.40 %),0,0,20000,1.07,20000,1.07,52530,53.89%
2020-04-15,50.1(1.21 %),-11740,-0.59,1000,0.05,12740,0.64,52530,53.89%
2020-04-14,49.5(6.45 %),-26570,-1.28,58460,2.91,85030,4.19,0,49%
2020-04-13,46.5(0.22 %),0,0,3107575,145.43,3107575,145.43,14220,53.9%
2020-04-10,46.4(-0.96 %),-700,-0.03,1543213,67.9,1543913,67.94,9,49%
2020-04-09,46.85(0.00 %),0,0,20000,1,20000,1,9,49%
2020-04-08,46.85(-0.95 %),0,0,81670,0,81670,0,13520,53.9%
2020-04-07,47.3(-0.42 %),-300,-0.01,20000,1.02,20300,1.03,0,49%
2020-04-06,47.5(6.50 %),0,0,188730,9,188730,9,0,49%
2020-04-03,44.6(5.44 %),-9630,-0.42,597872,27.05,607502,27.47,0,49%
2020-04-01,42.3(2.92 %),0,0,20000,0.88,20000,0.88,0,49%
2020-03-31,41.1(1.73 %),0,0,774000,31.34,774000,31.34,0,49%
2020-03-30,40.4(-6.26 %),-690,-0.03,2606630,120.17,2607320,120.19,3590,53.9%
2020-03-27,43.1(-2.49 %),2900,0.13,2900,0.13,0,0,0,49%
2020-03-26,44.2(-3.91 %),2090,0.1,179990,8.85,177900,8.75,0,49%
2020-03-25,46(3.37 %),1190,0.05,101190,4.81,100000,4.76,0,53.9%
2020-03-24,44.5(0.23 %),26150,1.25,1358680,64.54,1332530,63.29,0,49%
2020-03-23,44.4(-6.92 %),-550,-0.02,1391720,70.97,1392270,70.99,0,53.9%
2020-03-20,47.7(0.00 %),6910,0.33,238100,12.12,231190,11.79,0,53.9%
2020-03-19,47.7(-1.45 %),-29050,-1.39,919880,47.56,948930,48.95,0,49%
2020-03-18,48.4(-0.21 %),18230,0.89,386510,19.97,368280,19.07,0,49%
2020-03-17,48.5(1.89 %),111790,5.72,318350,16.2,206560,10.49,0,49%
2020-03-16,47.6(-1.14 %),120,0.01,190620,9.82,190500,9.81,0,49%
2020-03-13,48.15(0.10 %),-19770,-0.95,381160,19.59,400930,20.54,0,49%
2020-03-12,48.1(-5.31 %),-113480,-5.49,405150,21.96,518630,27.45,4,49%
2020-03-11,50.8(-1.74 %),-320,4.76,91960,9.87,92280,5.1,324,53.9%
2020-03-10,51.7(2.78 %),1410,0.07,2000,0.1,590,0.03,0,53.9%
2020-03-09,50.3(-6.85 %),-4410,-0.22,1105190,63.75,1109600,63.98,4,53.9%
2020-03-06,54(-1.10 %),15370,0.83,15370,0.83,0,0,0,53.9%
2020-03-05,54.6(-1.62 %),410,0.02,2410,0.13,2000,0.11,4,49%
2020-03-04,55.5(-0.72 %),1000,0.06,155070,9.26,154070,9.2,4,49%
2020-03-03,55.9(0.36 %),-15360,-0.86,119110,7.09,134470,7.95,15368,53.9%
2020-03-02,55.7(1.09 %),-1220,-0.07,64190,3.78,65410,3.84,8,49%
2020-02-28,55.1(-1.61 %),-1810,-0.1,232190,13.9,234000,14,8,49%
2020-02-27,56(1.82 %),0,0,219448,12.9,219448,12.9,2377,53.9%
2020-02-26,55(1.85 %),310,0.01,1500,0.08,1190,0.07,8,49%
2020-02-25,54(2.86 %),-1190,-0.06,0,0,1190,0.06,2687,53.9%
2020-02-24,52.5(-4.02 %),580,0.03,580,0.03,0,0,3,49%
2020-02-21,54.7(-1.97 %),2490,0.14,3990,0.22,1500,0.08,2077,53.9%
2020-02-20,55.8(0.18 %),70,0,70,0,0,0,4,49%
2020-02-19,55.7(-0.54 %),2230,0.12,78740,4.7,76510,4.58,4637,53.9%
2020-02-18,56(3.32 %),-3270,-0.18,27364,1.58,30634,1.76,2,49%
2020-02-17,54.2(-0.55 %),13600,0.74,283670,16.48,270070,15.74,3597,53.9%
2020-02-14,54.5(0.37 %),-2810,-0.15,47000,2.73,49810,2.88,17197,53.9%
2020-02-13,54.3(0.37 %),-710,-0.04,0,0,710,0.04,7,49%
2020-02-12,54.1(0.93 %),-13670,-0.74,0,0,13670,0.74,7,49%
2020-02-11,53.6(1.90 %),390,0.02,390,0.02,0,0,7,49%
2020-02-10,52.6(-1.31 %),0,0,0,0,0,0,7,53.9%
2020-02-07,53.3(-0.56 %),0,0,0,0,0,0,7,53.9%
2020-02-06,53.6(3.08 %),4050,0.22,29640,1.64,25590,1.42,-4043,53.9%
2020-02-05,52(0.39 %),0,0,0,0,0,0,7,49%
2020-02-04,51.8(0.58 %),6240,0.33,6240,0.33,0,0,7,49%
2020-02-03,51.5(-0.96 %),-3820,-0.2,620,0.03,4440,0.23,627,53.9%
2020-01-31,52(-4.94 %),230,0.01,253130,14.81,252900,14.79,7,49%
2020-01-30,54.7(-3.19 %),-6240,9.81,334000,30.32,340240,20.51,6787,53.9%
2020-01-22,56.5(1.80 %),-540,-0.03,80,0,620,0.03,7,49%
2020-01-21,55.5(-3.31 %),-230,-0.01,99900,6.13,100130,6.15,7,49%
2020-01-20,57.4(-0.35 %),1790,0.1,1790,0.1,0,0,7,49%
2020-01-17,57.6(-0.69 %),-80,-0,0,0,80,0,4,49%
2020-01-16,58(1.75 %),0,0,0,0,0,0,4,49%
2020-01-15,57(0.00 %),-1790,-0.1,0,0,1790,0.1,1794,53.9%
2020-01-14,57(-0.18 %),0,0,0,0,0,0,4,53.9%
2020-01-13,57.1(-0.70 %),290,0.02,290,0.02,0,0,4,49%
2020-01-10,57.5(-0.17 %),0,0,0,0,0,0,294,53.9%
2020-01-09,57.6(1.41 %),890,0.05,890,0.05,0,0,4,49%
2020-01-08,56.8(-2.24 %),-290,-0.02,24230,1.5,24520,1.52,4,49%
2020-01-07,58.1(1.93 %),0,0,0,0,0,0,4,49%
2020-01-06,57(-1.04 %),-890,-0.05,0,0,890,0.05,894,53.9%
2020-01-03,57.6(-1.71 %),0,0,0,0,0,0,4,49%
2020-01-02,58.6(0.51 %),0,0,0,0,0,0,4,53.9%
2019-12-31,58.3(-0.51 %),7710,0.45,7710,0.45,0,0,4,49%
2019-12-30,58.6(1.74 %),13000,0.75,13000,0.75,0,0,4,49%
2019-12-27,57.6(0.35 %),0,0,0,0,0,0,20972,53.9%
2019-12-26,57.4(-0.17 %),1280,0.07,118990,7.28,117710,7.21,4,49%
2019-12-25,57.5(1.95 %),-6800,-0.38,6200,0.35,13000,0.73,22252,53.9%
2019-12-24,56.4(0.53 %),3000,0.17,106700,6.39,103700,6.22,8,49%
2019-12-23,56.1(-0.71 %),-8980,-0.51,0,0,8980,0.51,8,49%
2019-12-20,56.5(1.25 %),-3710,-0.21,2490,0.14,6200,0.35,9472,53.9%
2019-12-19,55.8(0.54 %),-3000,-0.17,0,0,3000,0.17,8,49%
2019-12-18,55.5(0.18 %),10000,0.55,10000,0.55,0,0,8,49%
2019-12-17,55.4(-1.95 %),14970,0.84,46450,2.73,31480,1.89,8,49%
2019-12-16,56.5(-1.05 %),0,0,165680,10.11,165680,10.11,27732,53.89%
2019-12-13,57.1(0.18 %),-9410,-0.54,30590,1.86,40000,2.4,0,49%
2019-12-12,57(0.88 %),-17460,-0.99,39000,2.36,56460,3.35,0,49%
2019-12-11,56.5(1.80 %),0,0,72596,4.3,72596,4.3,862,53.9%
2019-12-10,55.5(0.36 %),100,0.01,690,0.04,590,0.03,0,49%
2019-12-09,55.3(0.55 %),0,0,128600,7.56,128600,7.56,0,49%
2019-12-06,55(0.18 %),0,0,0,0,0,0,0,49%
2019-12-05,54.9(-0.90 %),39310,2.33,40000,2.37,690,0.04,0,49%
2019-12-04,55.4(1.65 %),20000,1.17,20000,1.17,0,0,0,49%
2019-12-03,54.5(-0.18 %),15270,0.83,15270,0.83,0,0,0,49%
2019-12-02,54.6(-3.19 %),-40000,-2.25,0,0,40000,2.25,0,49%
2019-11-29,56.4(0.71 %),-20000,-1.13,0,0,20000,1.13,35542,53.89%
2019-11-28,56(-1.75 %),-15270,-0.86,0,0,15270,0.86,0,49%
2019-11-27,57(-0.18 %),0,0,0,0,0,0,0,49%
2019-11-26,57.1(0.88 %),0,0,25000,1.51,25000,1.51,272,53.9%
2019-11-25,56.6(1.07 %),0,0,0,0,0,0,0,49%
2019-11-22,56(0.00 %),0,0,0,0,0,0,272,53.9%
2019-11-21,56(-1.41 %),0,0,0,0,0,0,0,49%
2019-11-20,56.8(-2.57 %),0,0,0,0,0,0,272,53.9%
2019-11-19,58.3(1.39 %),0,0,0,0,0,0,272,53.9%
2019-11-18,57.5(-1.88 %),1500,0.09,1500,0.09,0,0,0,49%
2019-11-15,58.6(0.51 %),0,0,0,0,0,0,1772,53.9%
2019-11-14,58.3(-3.64 %),0,0,250000,16.18,250000,16.18,1772,53.9%
2019-11-13,60.5(-0.82 %),-1500,-0.09,4542685,295.35,4544185,295.44,1772,53.9%
2019-11-12,61(1.67 %),70,0,70,0,0,0,0,49%
2019-11-11,60(0.67 %),1000,0.06,1000,0.06,0,0,0,49%
2019-11-08,59.6(0.17 %),590,0.04,590,0.04,0,0,1342,53.9%
2019-11-07,59.5(0.00 %),-60,-0,10,0,70,0,1932,53.9%
2019-11-06,59.5(-0.50 %),-1000,-0.06,0,0,1000,0.06,1872,53.9%
2019-11-05,59.8(-0.17 %),-590,92.83,1554750,191.93,1555340,99.1,872,53.9%
2019-11-04,59.9(2.39 %),820,0.05,820,0.05,0,0,2,49%
2019-11-01,58.5(1.04 %),1100,0.06,1100,0.06,0,0,1102,49%
2019-10-31,57.9(0.17 %),30200,1.87,70200,4.34,40000,2.47,1925,49%
2019-10-30,57.8(-0.17 %),4870,0.28,496990,30.74,492120,30.46,2,49%
2019-10-29,57.9(-0.34 %),8900,0.52,60000,3.69,51100,3.17,2,49%
2019-10-28,58.1(0.17 %),-21590,-1.26,28610,1.74,50200,3,2,49%
2019-10-25,58(-0.34 %),-5690,-0.33,20000,1.24,25690,1.57,24305,49%
2019-10-24,58.2(3.19 %),-10000,-0.57,28160,1.7,38160,2.27,2,49%
2019-10-23,56.4(0.18 %),-8610,-0.48,0,0,8610,0.48,8615,49%
2019-10-22,56.3(-0.35 %),3000,0.17,3000,0.17,0,0,2,49%
2019-10-21,56.5(-1.05 %),17690,1.02,301710,18.34,284020,17.33,2,49%
2019-10-18,57.1(0.71 %),25950,1.57,25950,1.57,0,0,2,49%
2019-10-17,56.7(-1.39 %),17000,1.06,20000,1.23,3000,0.17,2,49%
2019-10-16,57.5(0.17 %),-15280,-0.88,214410,13.16,229690,14.04,0,49%
2019-10-15,57.4(-0.52 %),-25040,-1.44,120910,7.46,145950,8.9,0,49%
2019-10-14,57.7(2.12 %),-20000,-1.15,121400,7.33,141400,8.48,23325,49%
2019-10-11,56.5(0.18 %),-2410,-0.14,0,0,2410,0.14,3325,49%
2019-10-10,56.4(0.00 %),-910,-0.05,0,0,910,0.05,915,49%
2019-10-09,56.4(0.53 %),5000,0.28,5000,0.28,0,0,5,49%
2019-10-08,56.1(1.08 %),0,0,0,0,0,0,5,49%
2019-10-07,55.5(-2.29 %),-1130,-0.06,700,0.04,1830,0.1,4615,49%
2019-10-04,56.8(-0.70 %),-1860,-0.11,3140,0.18,5000,0.29,5,49%
2019-10-03,57.2(0.00 %),0,0,0,0,0,0,1625,49%
2019-10-02,57.2(-2.22 %),-680,-0.04,96160,6.01,96840,6.05,1625,49%
2019-10-01,58.5(1.39 %),-2200,-0.13,940,0.05,3140,0.18,5,49%
2019-09-30,57.7(-1.37 %),1800,0.11,171800,10.73,170000,10.63,5,49%
2019-09-27,58.5(1.39 %),-20,-0,0,0,20,0,5,49%
2019-09-26,57.7(0.52 %),-570,-0.03,30661,1.88,31231,1.91,5,49%
2019-09-25,57.4(2.14 %),210,0.01,2010,0.11,1800,0.1,5,49%
2019-09-24,56.2(-0.53 %),10,0,1500010,90.6,1500000,90.6,6,49%
2019-09-23,56.5(-2.92 %),4320,0.25,1511980,93.8,1507660,93.55,59378,48.99%
2019-09-20,58.2(0.69 %),-1360,-0.08,640,0.04,2000,0.12,8,49%
2019-09-19,57.8(2.48 %),0,0,0,0,0,0,8,49%
2019-09-18,56.4(-2.08 %),-4690,-0.27,1465954,89.73,1470644,89.99,8,49%
2019-09-17,57.6(-0.17 %),-640,-0.04,0,0,640,0.04,57648,48.99%
2019-09-16,57.7(1.58 %),1190,0.07,1190,0.07,0,0,8,49%
2019-09-13,56.8(0.53 %),0,0,2727500,162.77,2727500,162.77,8,49%
2019-09-12,56.5(4.44 %),-57000,-3.16,0,0,57000,3.16,58198,48.99%
2019-09-11,54.1(0.19 %),-1190,-0.06,70200,4.05,71390,4.11,8,49%
2019-09-10,54(0.37 %),0,0,50000,2.88,50000,2.88,8,49%
2019-09-09,53.8(1.70 %),790,0.04,790,0.04,0,0,8,49%
2019-09-06,52.9(0.57 %),0,0,0,0,0,0,8,49%
2019-09-05,52.6(-1.13 %),0,0,304547,17.33,304547,17.33,8,49%
2019-09-04,53.2(-0.93 %),1800,0.1,52590,3.01,50790,2.91,8,49%
2019-09-03,53.7(1.13 %),0,0,67681,3.75,67681,3.75,8,49%
2019-08-30,53.1(0.76 %),0,0,50000,2.82,50000,2.82,2596,44.32%
2019-08-29,52.7(1.15 %),-2590,-0.14,395475,22.03,398065,22.16,2596,44.32%
2019-08-28,52.1(-1.33 %),30,0,279764,15.78,279734,15.78,-14,44.32%
2019-08-27,52.8(-1.68 %),0,0,0,0,0,0,6,49%
2019-08-26,53.7(-1.29 %),0,0,100000,5.82,100000,5.82,6,49%
2019-08-23,54.4(2.64 %),6430,0.34,6460,0.34,30,0,6,49%
2019-08-22,53(-1.12 %),0,0,0,0,0,0,6446,49%
2019-08-21,53.6(-0.74 %),10,0,1600010,90.88,1600000,90.88,6446,44.32%
2019-08-20,54(3.05 %),-5760,-0.31,700,0.04,6460,0.35,6456,49%
2019-08-19,52.4(0.77 %),3300,0.17,43300,2.4,40000,2.22,0,49%
2019-08-16,52(-1.89 %),0,0,0,0,0,0,3996,49%
2019-08-15,53(-0.38 %),-680,-0.04,20,0,700,0.04,0,49%
2019-08-14,53.2(1.33 %),-3220,-0.17,80,0,3300,0.18,0,49%
2019-08-13,52.5(0.38 %),8070,0.42,458190,25.34,450120,24.92,0,49%
2019-08-12,52.3(2.35 %),1770,0.09,3751090,203.3,3749320,203.21,8166,48.75%
2019-08-09,51.1(1.59 %),-80,-0,0,0,80,0,9936,48.75%
2019-08-08,50.3(1.11 %),-8060,-0.41,10,0,8070,0.41,9856,53.9%
2019-08-07,49.75(1.63 %),-1790,-0.09,0,0,1790,0.09,1796,53.9%
2019-08-06,48.95(-0.10 %),2190,0.11,495193,25.87,493003,25.77,6,49%
2019-08-05,49(0.41 %),11850,0.58,11850,0.58,0,0,6,49%
2019-08-02,48.8(0.93 %),9410,0.45,9410,0.45,0,0,0,53.9%
2019-08-01,48.35(-0.10 %),-10,-0,22260,1.14,22270,1.14,6,49%
2019-07-31,48.4(1.26 %),-11850,-0.57,50000,2.56,61850,3.12,6,49%
2019-07-30,47.8(-1.65 %),-8520,-0.41,890,0.04,9410,0.46,18222,53.9%
2019-07-29,48.6(-0.41 %),-1850,-0.09,277182,13.61,279032,13.7,6,49%
2019-07-26,48.8(0.31 %),100,0,100,0,0,0,6,49%
2019-07-25,48.65(0.10 %),-650,-0.03,30240,1.57,30890,1.6,7952,48.76%
2019-07-24,48.6(-0.41 %),480,0.02,264410,13.71,263930,13.68,7302,48.76%
2019-07-23,48.8(0.93 %),-100,-0,92120,4.76,92220,4.77,8,49%
2019-07-22,48.35(0.31 %),-230,-0.01,0,0,230,0.01,8,49%
2019-07-19,48.2(2.99 %),-890,-0.04,0,0,890,0.04,8,49%
2019-07-18,46.8(-0.53 %),5000,0.24,25000,1.24,20000,1.01,8,49%
2019-07-17,47.05(-0.53 %),7190,0.34,7190,0.34,0,0,11562,53.9%
2019-07-16,47.3(0.00 %),10,0,10,0,0,0,2,49%
2019-07-15,47.3(0.64 %),-5000,-0.24,0,0,5000,0.24,3,49%
2019-07-12,47(0.00 %),-3720,-0.18,3470,0.16,7190,0.34,13762,53.9%
2019-07-11,47(-0.11 %),10,0,141235,7.1,141225,7.1,10042,48.75%
2019-07-10,47.05(0.64 %),0,0,0,0,0,0,7,49%
2019-07-09,46.75(0.97 %),-3470,-0.16,145464,7.2,148934,7.36,7,49%
2019-07-08,46.3(-0.64 %),0,0,120000,5.98,120000,5.98,2,49%
2019-07-05,46.6(-0.75 %),0,0,0,0,0,0,6582,53.9%
2019-07-04,46.95(0.32 %),8750,0.41,8750,0.41,0,0,6582,53.9%
2019-07-03,46.8(-0.21 %),1560,0.07,600260,30.07,598700,29.99,1,49%
2019-07-02,46.9(-0.42 %),0,0,1783346,89.7,1783346,89.7,16892,48.75%
2019-07-01,47.1(3.52 %),-8750,-0.4,0,0,8750,0.4,16892,53.9%
2019-06-28,45.5(0.22 %),-2720,-0.12,0,0,2720,0.12,0,49%
2019-06-27,45.4(-1.63 %),0,0,143420,7.08,143420,7.08,0,49%
2019-06-26,46.15(-0.75 %),0,0,636580,31.67,636580,31.67,0,49%
2019-06-25,46.5(2.99 %),0,0,20000,0.97,20000,0.97,5422,48.76%
2019-06-24,45.15(-0.55 %),0,0,0,0,0,0,5422,53.9%
2019-06-21,45.4(0.00 %),0,0,0,0,0,0,0,49%
2019-06-20,45.4(1.68 %),0,0,0,0,0,0,0,49%
2019-06-19,44.65(1.36 %),-1420,-0.06,690000,32.5,691420,32.56,5422,48.76%
2019-06-18,44.05(0.00 %),10,0,27010,1.27,27000,1.27,8,49%
2019-06-17,44.05(-0.79 %),-4000,-0.18,349460,16.6,353460,16.78,2,49%
2019-06-14,44.4(-0.34 %),0,0,0,0,0,0,12,49%
2019-06-13,44.55(-1.11 %),40,0,50,0,10,0,2,49%
2019-06-12,45.05(-0.33 %),0,0,28750,1.39,28750,1.39,2,49%
2019-06-11,45.2(0.22 %),11790,0.53,11790,0.53,0,0,2,49%
2019-06-10,45.1(-0.22 %),-50,-0,0,0,50,0,11842,49%
2019-06-07,45.2(1.57 %),11610,0.52,38892,1.82,27282,1.3,11792,48.75%
2019-06-06,44.5(2.06 %),-11790,-0.52,253391,11.82,265181,12.34,2,49%
2019-06-05,43.6(0.69 %),10,0,190010,8.8,190000,8.8,2,49%
2019-06-04,43.3(-0.46 %),-11610,-0.5,50000,2.28,61610,2.78,2,49%
2019-06-03,43.5(-1.36 %),4730,0.21,4730,0.21,0,0,12,49%
2019-05-31,44.1(-1.01 %),-10,-0,0,0,10,0,4742,49%
2019-05-30,44.55(1.02 %),0,0,0,0,0,0,2,49%
2019-05-29,44.1(-1.67 %),-4730,-0.21,0,0,4730,0.21,4732,49%
2019-05-28,44.85(-0.88 %),0,0,250000,11.63,250000,11.63,2,49%
2019-05-27,45.25(-0.77 %),820,0.04,170045,8.29,169225,8.25,2,49%
2019-05-24,45.6(-0.22 %),1010,0.05,231010,11.22,230000,11.17,-1004,48.76%
2019-05-23,45.7(0.99 %),0,0,300000,13.85,300000,13.85,6,49%
2019-05-22,45.25(-1.42 %),-30,-0,3662790,179.81,3662820,179.81,6,49%
2019-05-21,45.9(1.44 %),5320,0.24,36320,1.68,31000,1.44,6,49%
2019-05-20,45.25(1.80 %),100,0,100,0,0,0,6,49%
2019-05-17,44.45(-10.47 %),-790,-0.04,0,0,790,0.04,6,49%
